age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
-0.8904109589041096,-0.7488284592711318,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.9452054794520548,-0.27764360712296765,0.06666666666666665,-1.0,-1.0,-0.5102040816326531
-0.6164383561643836,-0.9023797557762052,0.19999999999999996,-1.0,-1.0,-0.24489795918367352
-0.15068493150684936,-0.6560872577117942,0.46666666666666656,-1.0,-1.0,-0.20408163265306123
-0.6164383561643836,-0.32683609296260574,-0.4666666666666667,-1.0,-1.0,-0.1428571428571429
-0.013698630136986356,-0.8964683989622526,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
-0.8082191780821918,-0.7817171730892001,0.6000000000000001,-1.0,-1.0,0.0
-0.12328767123287676,-0.8881392537455346,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.7808219178082192,-0.622804634547208,0.06666666666666665,-1.0,-1.0,-0.30612244897959184
0.09589041095890405,-0.5577213023457981,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
-0.013698630136986356,-0.8206001005147987,0.06666666666666665,-1.0,-1.0,-0.24489795918367352
-0.26027397260273977,-0.8423425381344997,0.7333333333333334,-1.0,-1.0,-0.20408163265306123
-0.34246575342465757,-0.8786786378886459,0.33333333333333326,-1.0,-1.0,-0.20408163265306123
-0.6712328767123288,-0.6479523505521523,0.33333333333333326,-1.0,-1.0,-0.1428571428571429
-0.7808219178082192,-0.9728474212520885,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.9726027397260274,-0.7084106437022045,0.06666666666666665,-1.0,-1.0,-0.40816326530612246
-0.17808219178082196,-0.9462789149834966,0.8666666666666667,-1.0,-0.1267217630853994,0.20408163265306123
-0.09589041095890416,-0.6749568737180968,0.6000000000000001,-1.0,-1.0,0.1020408163265305
-0.17808219178082196,-0.8675011206041754,0.06666666666666665,-1.0,-1.0,0.20408163265306123
-0.28767123287671237,-0.6934189972969669,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.20547945205479456,-0.7223876339631355,-0.7333333333333334,-1.0,-1.0,-0.20408163265306123
-0.5068493150684932,-0.9401434373344562,0.33333333333333326,-1.0,-1.0,-0.20408163265306123
-0.34246575342465757,-0.816510234851469,0.06666666666666665,-1.0,-1.0,-0.04081632653061229
-0.6438356164383562,-0.7611265807310414,0.06666666666666665,-0.8997389973899739,-1.0,-0.20408163265306123
-0.6438356164383562,-0.9358729166949648,0.6000000000000001,-0.9518595185951859,-1.0,-0.20408163265306123
-0.589041095890411,-0.6174311677374662,-0.6,-1.0,-1.0,-0.20408163265306123
-0.15068493150684936,-0.8134295921000801,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.31506849315068497,-0.8582646255823746,1.0,-1.0,-1.0,-0.10204081632653061
-0.6712328767123288,-0.8732521970633379,0.19999999999999996,-1.0,-1.0,0.16326530612244894
-0.4794520547945206,-0.8054196492848508,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.6986301369863014,-0.7678787302535961,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.013698630136986356,-0.7859836188044173,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.12328767123287676,-0.7563249616277964,0.19999999999999996,-1.0,-1.0,0.0
-0.7808219178082192,-0.7441001888048246,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.9452054794520548,-0.8788063188492414,0.19999999999999996,-1.0,-1.0,-0.36734693877551017
-0.6164383561643836,-0.5956466225669306,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
-0.6712328767123288,-0.7962361282786161,0.6000000000000001,-1.0,-1.0,0.40816326530612246
-0.8356164383561644,-0.7291628747232447,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
0.6986301369863013,-0.8472460303446028,0.19999999999999996,-1.0,-1.0,-0.6122448979591837
-0.726027397260274,-0.7261161896741419,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.36986301369863017,-0.9729302780456663,0.46666666666666656,-1.0,-1.0,-0.20408163265306123
0.36986301369863006,-0.7276945436763966,-0.33333333333333337,-1.0,-1.0,-0.9795918367346939
-0.9726027397260274,-0.5961084473180207,-0.19999999999999996,-1.0,-1.0,-0.5714285714285714
-0.6164383561643836,-0.8456391518724277,-0.6,-1.0,-1.0,-0.20408163265306123
-0.9726027397260274,-0.40974178563181696,0.06666666666666665,-1.0,-1.0,-0.40816326530612246
-0.04109589041095896,-0.6410942529984651,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
-0.20547945205479456,-0.9465736678393393,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
0.15068493150684925,-0.7994430936825091,0.06666666666666665,-1.0,-1.0,-0.04081632653061229
-0.26027397260273977,-0.5499843794569484,0.06666666666666665,-0.7131171311713117,-1.0,-0.20408163265306123
-0.013698630136986356,-0.5463685633175317,0.06666666666666665,-1.0,-1.0,-0.30612244897959184
-0.12328767123287676,-0.6523424023036906,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.5616438356164384,-0.7422393067195501,0.7333333333333334,-1.0,-1.0,0.0
-0.6438356164383562,-0.9428845030629848,-0.4666666666666667,-1.0,-1.0,-0.20408163265306123
-0.28767123287671237,-0.4586028442971435,1.0,-1.0,-1.0,0.0
0.09589041095890405,-0.6771410331291343,0.33333333333333326,-1.0,-1.0,-0.20408163265306123
-0.452054794520548,-0.6272191358443922,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.6986301369863014,-0.7279607720623191,0.19999999999999996,-1.0,-1.0,-0.5102040816326531
-0.6438356164383562,-0.8567501120604175,0.06666666666666665,-1.0,-0.2777777777777778,-0.30612244897959184
-0.5342465753424658,-0.7093071270425557,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
-0.6712328767123288,-0.8596867741541137,0.19999999999999996,-1.0,-1.0,0.0
-0.15068493150684936,-0.7568737180967386,1.0,-1.0,-0.1267217630853994,0.20408163265306123
-0.452054794520548,-0.7413808560057592,0.19999999999999996,-1.0,-1.0,-0.04081632653061229
-0.15068493150684936,-0.784287091998207,0.46666666666666656,-1.0,-1.0,-0.20408163265306123
-0.589041095890411,-0.6779125521250731,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
0.6164383561643836,-0.8479971747191698,0.7333333333333334,-1.0,-1.0,-0.20408163265306123
-0.26027397260273977,-0.7473587699161923,0.6000000000000001,-0.6995169951699517,-1.0,0.20408163265306123
-0.17808219178082196,-0.8141413455399954,0.7333333333333334,-1.0,-1.0,0.0
-0.9178082191780822,-0.7609174012849594,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.6712328767123288,-0.8761942923893997,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.589041095890411,-0.5852066665761129,0.06666666666666665,-0.8462384623846239,-1.0,-0.20408163265306123
-1.0,-0.6025753521413727,-0.33333333333333337,-0.31809318093180927,-1.0,-0.36734693877551017
-0.6438356164383562,-0.7519512095733554,-0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.6164383561643836,-0.7596066339767186,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.31506849315068497,-0.8473166623653577,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.8082191780821918,-0.4293869955583326,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
-0.4246575342465754,-0.9279566971380449,0.8666666666666667,-1.0,-1.0,-0.20408163265306123
0.06849315068493156,-0.5608318278751987,0.06666666666666665,-1.0,-0.1336088154269972,0.0
-0.6986301369863014,-0.5034242946985235,0.19999999999999996,-0.918719187191872,-1.0,-0.5102040816326531
-0.4794520547945206,-0.8769658113853385,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.013698630136986356,-0.8867687208812702,-0.4666666666666667,-1.0,-1.0,0.0
0.06849315068493156,-0.6049972154684126,0.19999999999999996,-1.0,-1.0,0.0
-0.12328767123287676,-0.7485961885874954,0.33333333333333326,-1.0,-1.0,-0.20408163265306123
0.041095890410958846,-0.6804349302508794,0.19999999999999996,-1.0,-1.0,0.12244897959183665
-0.863013698630137,-0.8772809388625528,0.06666666666666665,-1.0,-1.0,-0.18367346938775508
-0.8904109589041096,-0.7451406528028688,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.36986301369863017,-0.8552478233112835,0.6000000000000001,-1.0,-1.0,0.20408163265306123
-0.6438356164383562,-0.9119028538053001,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
-0.6712328767123288,-0.6526751877860937,0.6000000000000001,-1.0,-1.0,0.0
-0.9452054794520548,-0.6070129446761114,0.19999999999999996,-1.0,-1.0,-0.30612244897959184
-0.17808219178082196,-0.6257277135599897,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
-0.9178082191780822,-0.8649678760136374,0.19999999999999996,-1.0,-0.21074380165289253,-0.44897959183673475
-0.6164383561643836,-0.8605669577973676,0.46666666666666656,-1.0,-1.0,-0.20408163265306123
-0.5068493150684932,-0.841050787139539,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.3972602739726028,-0.5199005718477065,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.6986301369863014,-0.9221200472691216,0.46666666666666656,-1.0,-1.0,0.20408163265306123
-0.8082191780821918,-0.9578408334578449,0.06666666666666665,-1.0,-0.19100091827364551,-0.20408163265306123
-0.4246575342465754,-0.8523519104603307,0.06666666666666665,-0.9122791227912279,-1.0,-0.30612244897959184
-0.452054794520548,-0.6714021814427948,0.6000000000000001,-1.0,-1.0,0.0
-0.20547945205479456,-0.8181089634750954,0.46666666666666656,-1.0,-1.0,-0.2857142857142857
-0.4246575342465754,-0.8456310020238791,0.7333333333333334,-1.0,-1.0,-0.20408163265306123
-0.28767123287671237,-0.9393719183385175,0.06666666666666665,-1.0,-1.0,0.20408163265306123
-0.726027397260274,-0.7951100908708113,0.33333333333333326,-1.0,-1.0,-0.30612244897959184
-0.9178082191780822,-0.9700832642860053,0.19999999999999996,-1.0,-1.0,-0.6122448979591837
-0.12328767123287676,-0.9053422257236386,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
0.20547945205479445,-0.9262044797000856,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.726027397260274,-0.7004971407614675,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.9452054794520548,-0.5862824465845343,0.19999999999999996,-1.0,-1.0,-0.40816326530612246
-0.23287671232876717,-0.7496651770554597,0.33333333333333326,-1.0,-0.28191000918273645,-0.20408163265306123
0.452054794520548,-0.8735537414596379,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.6164383561643836,-0.7642941552002825,0.06666666666666665,-1.0,-1.0,-0.40816326530612246
-0.863013698630137,-0.7784748916749297,0.19999999999999996,-1.0,-1.0,-0.5306122448979591
-0.4794520547945206,-0.8695915567569036,0.06666666666666665,-1.0,-1.0,-0.5306122448979591
0.28767123287671237,-0.7705179228752665,-0.19999999999999996,-1.0,0.00045913682277309853,-0.20408163265306123
-0.28767123287671237,-0.7794420070360359,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.17808219178082196,-0.7640292851224515,0.19999999999999996,-1.0,-1.0,-0.24489795918367352
-0.5342465753424658,-0.7474932424172451,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.5616438356164384,-0.79527852107415,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
-0.8904109589041096,-0.6144130071582836,0.06666666666666665,-1.0,-1.0,-0.30612244897959184
-0.04109589041095896,-0.6731666236535772,0.06666666666666665,-1.0,-1.0,-0.10204081632653061
-0.15068493150684936,-0.7617120115184526,0.06666666666666665,-1.0,-1.0,-0.08163265306122447
-0.8356164383561644,-0.7252726803493568,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
0.47945205479452047,-0.3453797150269624,0.19999999999999996,-1.0,-0.16620752984389353,-0.9795918367346939
-0.6712328767123288,-0.7565232746091468,0.06666666666666665,-1.0,-1.0,0.20408163265306123
-0.31506849315068497,-0.7063731815650426,0.6000000000000001,-1.0,-1.0,0.0
0.3972602739726028,-0.9646405237636001,-0.8666666666666667,-1.0,-1.0,-0.6122448979591837
-0.7808219178082192,-0.6733717281753848,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.26027397260273977,-0.9102307765447358,0.7333333333333334,-1.0,-1.0,-0.20408163265306123
-0.6986301369863014,-0.896586571766208,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.23287671232876717,-0.7435582238763396,0.7333333333333334,-1.0,-1.0,-0.20408163265306123
-0.4794520547945206,-0.7353037856046509,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.3972602739726028,-0.6968256339903016,0.46666666666666656,-1.0,-1.0,-0.16326530612244894
-0.20547945205479456,-0.8772863720949186,0.7333333333333334,-1.0,-1.0,-0.20408163265306123
-0.9726027397260274,-0.9816044335176105,-0.19999999999999996,-1.0,-1.0,-0.6938775510204082
0.34246575342465757,-0.9422162154819956,0.33333333333333326,-1.0,-1.0,-0.6122448979591837
-0.726027397260274,-0.8469621439534916,0.06666666666666665,-1.0,-0.09090909090909094,-0.20408163265306123
-0.6986301369863014,-0.7785414487714103,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.06849315068493156,-0.8862050230233222,0.19999999999999996,-1.0,-0.09228650137741046,-0.20408163265306123
-0.726027397260274,-0.4352902025237364,0.6000000000000001,-1.0,-1.0,0.0
-0.6986301369863014,-0.8134513250295432,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
-0.726027397260274,-0.671929204982274,0.06666666666666665,-1.0,-1.0,-0.5102040816326531
-0.8904109589041096,-0.5915961478382527,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.5342465753424658,-0.3595686013501582,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.9726027397260274,-0.766853207644558,0.06666666666666665,-1.0,-1.0,-0.7755102040816326
-0.5616438356164384,-0.9660572391029734,0.6000000000000001,-1.0,-1.0,0.30612244897959173
-0.26027397260273977,-0.7703657923690251,0.19999999999999996,-1.0,-1.0,-0.24489795918367352
-0.28767123287671237,-0.8610518737860121,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.6438356164383562,-0.15586992841716363,0.19999999999999996,-1.0,-1.0,-0.10204081632653061
-0.36986301369863017,-0.627708126757311,-0.6,-1.0,-1.0,-0.20408163265306123
-0.452054794520548,-0.9772225316146208,0.19999999999999996,-1.0,-1.0,-0.16326530612244894
-0.5342465753424658,-0.6037204058624577,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.34246575342465757,-0.8222735360834544,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
-0.013698630136986356,-0.8331726002091795,0.6000000000000001,-1.0,-1.0,0.0
-0.6164383561643836,-0.8809538039418101,0.7333333333333334,-1.0,-1.0,0.0
0.12328767123287676,-0.8678610722484074,1.0,-1.0,-1.0,-1.0
-0.4246575342465754,-0.8058475163336548,0.19999999999999996,-1.0,-1.0,-0.44897959183673475
-0.8082191780821918,-0.7999456676763423,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.34246575342465757,-0.30505562271634457,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
-0.17808219178082196,-0.8524143926325369,0.19999999999999996,-1.0,-1.0,-0.10204081632653061
-0.34246575342465757,-0.8390744488664919,0.6000000000000001,-1.0,-1.0,-0.5306122448979591
-0.8356164383561644,-0.7485744556580324,-0.7333333333333334,-1.0,-1.0,-0.20408163265306123
-0.4794520547945206,-0.8817063066244686,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.36986301369863017,-0.9395417068499478,0.7333333333333334,-0.7183171831718318,-1.0,0.1020408163265305
-0.5068493150684932,-0.8278928566577471,0.7333333333333334,-0.8540385403854038,-1.0,-0.20408163265306123
-0.8082191780821918,-0.9719699542250173,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.7534246575342466,-0.4770079189361731,0.7333333333333334,-1.0,-0.1386593204775023,-0.20408163265306123
-0.9452054794520548,-0.7848874641746241,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.06849315068493156,-0.664446285706524,0.6000000000000001,-1.0,-1.0,0.0
-0.31506849315068497,-0.6705668219665585,0.19999999999999996,-1.0,-0.3847566574839302,-0.20408163265306123
-0.452054794520548,-0.9512014235068799,0.06666666666666665,-1.0,-1.0,-0.30612244897959184
-0.9726027397260274,-0.8263009195745779,-0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.4794520547945206,-0.8417951399736489,0.6000000000000001,-0.8540385403854038,-1.0,-0.2857142857142857
-0.5068493150684932,-0.9674209804267804,0.06666666666666665,-1.0,-1.0,0.20408163265306123
0.12328767123287676,-0.7306773882452018,0.06666666666666665,-0.6995169951699517,-1.0,-0.30612244897959184
-1.0,-0.9278969315820215,-0.19999999999999996,-1.0,-1.0,-0.7755102040816326
-0.26027397260273977,-0.7980766357425191,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.452054794520548,-0.7336724575868299,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.5068493150684932,-0.8077926135205987,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
0.17808219178082196,-0.9001236060363211,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
0.013698630136986356,-0.8463318889990628,-0.6,-1.0,-1.0,-0.20408163265306123
-0.452054794520548,-0.15292104155064457,0.6000000000000001,-1.0,-1.0,0.20408163265306123
-0.09589041095890416,-0.5911003653848765,0.46666666666666656,-1.0,-1.0,-0.20408163265306123
-0.4246575342465754,-0.768647532633352,0.6000000000000001,-1.0,-1.0,0.0
-0.23287671232876717,-0.8680417272245691,0.6000000000000001,-1.0,-1.0,0.1020408163265305
-0.7808219178082192,-0.6703128183534589,-0.33333333333333337,-1.0,-1.0,-0.20408163265306123
-0.6164383561643836,-0.7479319759307806,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
0.28767123287671237,-0.7617921516958477,-0.8666666666666667,-1.0,-1.0,-0.20408163265306123
1.0,-0.9464025210198177,0.06666666666666665,-1.0,0.012855831037649201,-0.20408163265306123
0.013698630136986356,-0.7766995829994159,0.06666666666666665,-1.0,-1.0,-0.6122448979591837
-0.013698630136986356,-0.8260360494967469,-1.0,-1.0,-1.0,-0.30612244897959184
-0.9726027397260274,-0.6861927982504992,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
0.17808219178082196,-0.9837953844691053,-0.33333333333333337,-1.0,-1.0,-0.8163265306122449
0.34246575342465757,-0.788916205973839,0.06666666666666665,-0.9718197181971819,-1.0,0.0
0.5890410958904109,-0.5898941877996767,0.33333333333333326,-1.0,-1.0,-0.6122448979591837
0.31506849315068486,-0.7765433775689001,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.5068493150684932,-0.28512516809062627,-0.19999999999999996,-0.9265192651926519,-1.0,-0.20408163265306123
-0.34246575342465757,-0.8395525733146793,0.06666666666666665,-1.0,-1.0,-0.24489795918367352
-0.7808219178082192,-0.7997215468412545,0.19999999999999996,-1.0,-1.0,-0.16326530612244894
-0.5616438356164384,-0.8659444995313837,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.6986301369863014,-0.9124855679765285,0.8666666666666667,-1.0,-1.0,0.1020408163265305
0.15068493150684925,-0.6517094307330789,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.36986301369863017,-0.7850613276103285,0.19999999999999996,-1.0,-1.0,-0.24489795918367352
-0.34246575342465757,-0.7720039119273033,0.6000000000000001,-1.0,-1.0,0.0
-0.4246575342465754,-0.8603781529726573,0.7333333333333334,-1.0,-1.0,0.40816326530612246
-0.8356164383561644,-0.8598592792817267,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.36986301369863017,-0.5441450129718423,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
-0.34246575342465757,-0.75045707067277,0.06666666666666665,-1.0,-1.0,-0.6122448979591837
-0.8082191780821918,-0.6446394371171269,0.46666666666666656,-1.0,-1.0,0.0
-0.9178082191780822,-0.8548362559595768,0.19999999999999996,-1.0,-1.0,-0.6122448979591837
-0.4246575342465754,-0.7728868121867402,0.19999999999999996,-1.0,-0.20064279155188247,-0.20408163265306123
0.06849315068493156,-0.7401624536477364,0.06666666666666665,-1.0,-1.0,-0.30612244897959184
0.12328767123287676,-0.6953165537007104,0.06666666666666665,-1.0,-1.0,-0.10204081632653061
-0.589041095890411,-0.766872223957838,0.06666666666666665,-1.0,-1.0,-0.326530612244898
-0.36986301369863017,-0.734731937898154,0.46666666666666656,-1.0,-0.09228650137741046,0.20408163265306123
-0.23287671232876717,-0.8086741554719441,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.34246575342465757,-0.863519919588161,0.8666666666666667,-1.0,-1.0,-0.20408163265306123
-0.31506849315068497,-0.4858858206218335,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
0.15068493150684925,-0.7839706062129013,-0.33333333333333337,-1.0,-1.0,-0.40816326530612246
-0.9452054794520548,-0.9794936227435107,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
0.12328767123287676,-0.6648660029067793,0.19999999999999996,-1.0,-1.0,-0.6122448979591837
-0.31506849315068497,-0.6050596976406188,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.9178082191780822,-0.856693063120577,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.589041095890411,-0.7822713627905081,0.06666666666666665,-1.0,-1.0,-0.40816326530612246
-0.23287671232876717,-0.7617785686149332,0.33333333333333326,-1.0,-1.0,-0.10204081632653061
-0.09589041095890416,-0.7388883606579644,-0.6,-1.0,-1.0,-0.20408163265306123
-0.4794520547945206,-0.8128835522473208,0.6000000000000001,-1.0,-1.0,-0.20408163265306123
-0.23287671232876717,-0.8834476575976963,0.06666666666666665,-1.0,-1.0,0.20408163265306123
-1.0,-0.6826544056722945,-0.19999999999999996,-1.0,-1.0,-0.7755102040816326
0.15068493150684925,-0.8183561755477378,0.19999999999999996,-0.918719187191872,-1.0,-0.20408163265306123
-0.7534246575342466,-0.5028089811331007,-0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.452054794520548,-0.6672009345159668,0.19999999999999996,-1.0,-1.0,0.510204081632653
-0.9452054794520548,-0.7192771084337349,0.19999999999999996,-1.0,-1.0,-0.5306122448979591
0.28767123287671237,-0.9879259993751783,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.5616438356164384,-0.7647478301028239,0.6000000000000001,-1.0,-1.0,-0.10204081632653061
-0.5616438356164384,-0.7148639654446421,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
0.20547945205479445,-0.921785903478627,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-1.0,-0.7568968093342932,-0.4666666666666667,-0.97889978899789,-1.0,-0.5306122448979591
-0.09589041095890416,-0.9750505969764062,0.7333333333333334,-0.9518595185951859,-1.0,0.9795918367346939
-0.726027397260274,-0.7326523682101574,0.7333333333333334,-1.0,-1.0,-0.30612244897959184
-0.6438356164383562,-0.9210931663519919,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.28767123287671237,-0.3674386384319691,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
-0.26027397260273977,-0.7845193626818435,0.19999999999999996,-0.8540385403854038,-1.0,-0.20408163265306123
-0.5068493150684932,-0.7583719319215985,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.7808219178082192,-0.753464364787221,0.19999999999999996,-1.0,-1.0,-0.20408163265306123
-0.8082191780821918,-0.6370777359720732,0.19999999999999996,-0.8540385403854038,-1.0,-0.04081632653061229
-0.863013698630137,-0.969257412966409,0.6000000000000001,-1.0,-1.0,-0.7142857142857143
-0.31506849315068497,-0.8839964140666385,0.19999999999999996,-0.8964389643896439,-1.0,-0.20408163265306123
-0.5342465753424658,-0.7784219176593635,0.46666666666666656,-1.0,-1.0,-0.10204081632653061
0.17808219178082196,-0.7803955393162277,0.6000000000000001,-1.0,-1.0,-0.16326530612244894
-0.8904109589041096,-0.7372027003164858,0.06666666666666665,-1.0,-1.0,-0.20408163265306123
0.09589041095890405,-0.4391871884380816,0.7333333333333334,-0.6995169951699517,-1.0,-0.20408163265306123
